"","INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location","Neighbourhood"
"19597","I152086893",1843,"Drug Violation","DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP","A7",31,"","10/19/15 17:01",2015,10,"Monday",17,"Part Two","BREMEN ST",42.37536635,-71.03135264,"(42.37536635, -71.03135264)","East Boston"
"13577","I152093526",3811,"Motor Vehicle Accident Response","M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY","D4",621,"","11/10/15 19:11",2015,11,"Tuesday",19,"Part Three","COMMONWEALTH AVE",42.34883961,-71.09089641,"(42.34883961, -71.09089641)","Back Bay"
"46838","I152057053",3125,"Warrant Arrests","WARRANT ARREST","C11",257,"","7/7/15 15:36",2015,7,"Tuesday",15,"Part Three","EVERETT AVE",42.31526714,-71.0630687,"(42.31526714, -71.06306870)","Dorchester"
"7704","I152100021",614,"Larceny From Motor Vehicle","LARCENY THEFT FROM MV - NON-ACCESSORY","D4",141,"","12/3/15 20:00",2015,12,"Thursday",20,"Part One","MASSACHUSETTS AVE",42.34810188,-71.08814056,"(42.34810188, -71.08814056)","Back Bay"
"22339","I152083886",3304,"Assembly or Gathering Violations","NOISY PARTY/RADIO-NO ARREST","B2",587,"","10/9/15 1:56",2015,10,"Friday",1,"Part Three","PONTIAC ST",42.3320438,-71.10101376,"(42.33204380, -71.10101376)","Mission Hill"
"1976","I152106372",614,"Larceny From Motor Vehicle","LARCENY THEFT FROM MV - NON-ACCESSORY","B3",428,"","12/25/15 19:10",2015,12,"Friday",19,"Part One","MORTON ST",42.28240525,-71.08822727,"(42.28240525, -71.08822727)","Mattapan"
"25801","I152080174",614,"Larceny From Motor Vehicle","LARCENY THEFT FROM MV - NON-ACCESSORY","D4",623,"","9/26/15 9:00",2015,9,"Saturday",9,"Part One","COMMONWEALTH AVE",42.349155,-71.09392109,"(42.34915500, -71.09392109)","Fenway"
"7377","I152100394",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","C11",338,"","12/5/15 6:41",2015,12,"Saturday",6,"Part Three","BOWDOIN ST",42.31016764,-71.0629118,"(42.31016764, -71.06291180)","Dorchester"
"51697","I152051521",522,"Residential Burglary","BURGLARY - RESIDENTIAL - NO FORCE","A7",6,"","6/22/15 4:10",2015,6,"Monday",4,"Part One","BARNES AVE",42.3862769,-71.00313499,"(42.38627690, -71.00313499)","East Boston"
"13836","I152093217",3207,"Property Found","PROPERTY - FOUND","D4",163,"","11/9/15 19:26",2015,11,"Monday",19,"Part Three","SHAWMUT AVE",42.34396311,-71.06748837,"(42.34396311, -71.06748837)","South End"
"47619","I152056129",413,"Aggravated Assault","ASSAULT - AGGRAVATED - BATTERY","B3",406,"","7/7/15 17:50",2015,7,"Tuesday",17,"Part One","MEADOWBANK AVE",42.26986541,-71.08263054,"(42.26986541, -71.08263054)","Mattapan"
"51213","I152052099",619,"Larceny","LARCENY ALL OTHERS","C11",356,"","6/23/15 22:28",2015,6,"Tuesday",22,"Part One","GENEVA AVE",42.29848866,-71.06313294,"(42.29848866, -71.06313294)","Dorchester"
"9883","I152097584",3301,"Verbal Disputes","VERBAL DISPUTE","C6",914,"","11/24/15 19:05",2015,11,"Tuesday",19,"Part Three","GENERAL LAWRENCE J LOGAN ",42.32779674,-71.05435602,"(42.32779674, -71.05435602)","Dorchester"
"22192","I152084060",351,"Robbery","ROBBERY - BANK","A1",77,"","10/9/15 15:08",2015,10,"Friday",15,"Part One","NEW SUDBURY ST",42.36183857,-71.05976489,"(42.36183857, -71.05976489)","Downtown"
"8941","I152098616",3501,"Missing Person Reported","MISSING PERSON","B3",437,"","11/28/15 23:08",2015,11,"Saturday",23,"Part Three","DARLINGTON ST",42.28927826,-71.07581493,"(42.28927826, -71.07581493)","Dorchester"
"36658","I152068277",3115,"Investigate Person","INVESTIGATE PERSON","C6",915,"","8/18/15 2:04",2015,8,"Tuesday",2,"Part Three","CARMODY CT",42.33063707,-71.04902664,"(42.33063707, -71.04902664)","South Boston"
"6878","I152100972",3502,"Missing Person Located","MISSING PERSON - LOCATED","D14",807,"","12/6/15 13:00",2015,12,"Sunday",13,"Part Three","SOLDIERS FIELD RD",42.36428664,-71.13675636,"(42.36428664, -71.13675636)","Allston"
"25935","I152080023",3301,"Verbal Disputes","VERBAL DISPUTE","B2",601,"","9/25/15 18:39",2015,9,"Friday",18,"Part Three","PARKER ST",42.33178186,-71.09718868,"(42.33178186, -71.09718868)","Mission Hill"
"50322","I152053093",2905,"Violations","VAL - OPERATING WITHOUT LICENSE","B2",281,"","6/27/15 4:02",2015,6,"Saturday",4,"Part Two","DUDLEY ST",42.32853529,-71.08213874,"(42.32853529, -71.08213874)","Roxbury"
"4932","I152103130",423,"Aggravated Assault","ASSAULT - AGGRAVATED","D4",165,"","12/14/15 13:38",2015,12,"Monday",13,"Part One","WASHINGTON ST",42.33383935,-71.08029038,"(42.33383935, -71.08029038)","Roxbury"
"42283","I152062158",1106,"Confidence Games","FRAUD - CREDIT CARD / ATM FRAUD","C11",345,"","7/27/15 13:00",2015,7,"Monday",13,"Part Two","RIDGEWOOD ST",42.30209443,-71.06575183,"(42.30209443, -71.06575183)","Dorchester"
"33592","I152071684",3125,"Warrant Arrests","WARRANT ARREST","A1",92,"","8/29/15 11:20",2015,8,"Saturday",11,"Part Three","WASHINGTON MALL",42.35916991,-71.05772912,"(42.35916991, -71.05772912)","Downtown"
"33482","I152071818",619,"Larceny","LARCENY ALL OTHERS","B2",NA,"","8/29/15 20:31",2015,8,"Saturday",20,"Part One","",NA,NA,"(0.00000000, 0.00000000)","0"
"2817","I152105431",3115,"Investigate Person","INVESTIGATE PERSON","C11",450,"","12/22/15 9:57",2015,12,"Tuesday",9,"Part Three","WASHINGTON ST",42.29057504,-71.07165726,"(42.29057504, -71.07165726)","Dorchester"
"2123","I152106196",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","E18",503,"","12/24/15 22:30",2015,12,"Thursday",22,"Part Three","AMERICAN LEGION HWY",42.28544884,-71.11055934,"(42.28544884, -71.11055934)","#N/A"
"2719","I152105540",3115,"Investigate Person","INVESTIGATE PERSON","A1",110,"","12/22/15 17:03",2015,12,"Tuesday",17,"Part Three","OLIVER ST",42.35523656,-71.05205098,"(42.35523656, -71.05205098)","Downtown"
"29503","I152076166",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","C11",360,"","9/13/15 16:34",2015,9,"Sunday",16,"Part Two","CENTERVALE PARK",42.29632282,-71.06356881,"(42.29632282, -71.06356881)","Dorchester"
"36307","I152068648",3830,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PERSONAL INJURY","C6",NA,"","8/19/15 12:14",2015,8,"Wednesday",12,"Part Three","A ST",NA,NA,"(0.00000000, 0.00000000)","0"
"12096","I152095188",3115,"Investigate Person","INVESTIGATE PERSON","E5",713,"","11/16/15 15:30",2015,11,"Monday",15,"Part Three","GROVE ST",42.26617852,-71.15959472,"(42.26617852, -71.15959472)","West Roxbury"
"8243","I152099429",3820,"Motor Vehicle Accident Response","M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY","B2",612,"","12/2/15 6:55",2015,12,"Wednesday",6,"Part Three","DUDLEY ST",42.32872589,-71.08382217,"(42.32872589, -71.08382217)","Roxbury"
"29880","I152075748",3006,"Medical Assistance","SICK/INJURED/MEDICAL - PERSON","A1",119,"","9/12/15 9:09",2015,9,"Saturday",9,"Part Three","PARK ST",42.35653469,-71.06202057,"(42.35653469, -71.06202057)","Downtown"
"34825","I152070320",3301,"Verbal Disputes","VERBAL DISPUTE","C11",257,"","8/25/15 1:05",2015,8,"Tuesday",1,"Part Three","EVERETT AVE",42.31526714,-71.0630687,"(42.31526714, -71.06306870)","Dorchester"
"280","I162014563",3115,"Investigate Person","INVESTIGATE PERSON","A1",90,"","11/23/15 12:00",2015,11,"Monday",12,"Part Three","COMMERCIAL ST",42.36579076,-71.05116185,"(42.36579076, -71.05116185)","Downtown"
"51718","I152051480",3410,"Towed","TOWED MOTOR VEHICLE","B3",420,"","6/21/15 22:34",2015,6,"Sunday",22,"Part Three","STOW RD",42.27858996,-71.08253204,"(42.27858996, -71.08253204)","Mattapan"
"49896","I152053539",617,"Larceny","LARCENY THEFT FROM BUILDING","C6",913,"","6/25/15 16:00",2015,6,"Thursday",16,"Part One","HARBOR POINT BLVD",42.31869001,-71.04360199,"(42.31869001, -71.04360199)","Dorchester"
"50393","I152053023",1402,"Vandalism","VANDALISM","C6",186,"","6/26/15 21:07",2015,6,"Friday",21,"Part Two","BOSTON ST",42.32692112,-71.05841861,"(42.32692112, -71.05841861)","Dorchester"
"17701","I152088939",2647,"Other","THREATS TO DO BODILY HARM","E13",510,"","10/26/15 19:30",2015,10,"Monday",19,"Part Two","WASHINGTON ST",42.30055518,-71.11312439,"(42.30055518, -71.11312439)","Jamaica Plain"
"9798","I152097691",724,"Auto Theft","AUTO THEFT","D4",631,"","11/25/15 2:00",2015,11,"Wednesday",2,"Part One","COMMONWEALTH AVE",42.3498137,-71.10581404,"(42.34981370, -71.10581404)","Fenway"
"4212","I152103931",2403,"Disorderly Conduct","DISTURBING THE PEACE","E13",573,"","12/17/15 7:00",2015,12,"Thursday",7,"Part Two","MCBRIDE ST",42.30581531,-71.109627,"(42.30581531, -71.10962700)","Jamaica Plain"
"17958","I152088651",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","D4",274,"","10/24/15 23:30",2015,10,"Saturday",23,"Part Three","PEOPLES BAPTIST PL",42.33814891,-71.08249286,"(42.33814891, -71.08249286)","Roxbury"
"48299","I152055356",3160,"Fire Related Reports","FIRE REPORT - CAR, BRUSH, ETC.","B3",426,"","7/5/15 3:20",2015,7,"Sunday",3,"Part Three","RIVER ST",42.268024,-71.09301057,"(42.26802400, -71.09301057)","Mattapan"
"1702","I152106691",361,"Robbery","ROBBERY - OTHER","C6",222,"","12/27/15 6:50",2015,12,"Sunday",6,"Part One","E THIRD ST",42.33651362,-71.03462373,"(42.33651362, -71.03462373)","South Boston"
"50711","I152052657",1831,"Drug Violation","DRUGS - SICK ASSIST - OTHER NARCOTIC","E5",713,"","6/25/15 17:10",2015,6,"Thursday",17,"Part Two","LINDEN RD",42.26580232,-71.16166577,"(42.26580232, -71.16166577)","West Roxbury"
"26427","I152079495",3301,"Verbal Disputes","VERBAL DISPUTE","D4",903,"","9/24/15 9:30",2015,9,"Thursday",9,"Part Three","TROTTER CT",42.33596847,-71.08129856,"(42.33596847, -71.08129856)","Roxbury"
"11575","I152095752",613,"Larceny","LARCENY SHOPLIFTING","D4",619,"","11/18/15 12:16",2015,11,"Wednesday",12,"Part One","MASSACHUSETTS AVE",42.34439568,-71.08632016,"(42.34439568, -71.08632016)","Back Bay"
"25806","I152080168",1402,"Vandalism","VANDALISM","D4",132,"","9/26/15 1:00",2015,9,"Saturday",1,"Part Two","CLARENDON ST",42.3534362,-71.07656488,"(42.35343620, -71.07656488)","Back Bay"
"48680","I152054936",3301,"Verbal Disputes","VERBAL DISPUTE","B2",297,"","7/3/15 15:12",2015,7,"Friday",15,"Part Three","SAINT RICHARD ST",42.32318974,-71.08356389,"(42.32318974, -71.08356389)","Dorchester"
"52294","I152050790",3130,"Search Warrants","SEARCH WARRANT","D4",273,"","6/19/15 12:35",2015,6,"Friday",12,"Part Three","NORTHAMPTON ST",42.33690201,-71.07871786,"(42.33690201, -71.07871786)","Roxbury"
"28860","I152076846",3301,"Verbal Disputes","VERBAL DISPUTE","B3",454,"","9/15/15 19:31",2015,9,"Tuesday",19,"Part Three","RIPLEY RD",42.29926303,-71.07626513,"(42.29926303, -71.07626513)","Dorchester"
"38397","I152066364",522,"Residential Burglary","BURGLARY - RESIDENTIAL - NO FORCE","E5",679,"","8/11/15 10:49",2015,8,"Tuesday",10,"Part One","ROSLINDALE AVE",42.28386565,-71.13470784,"(42.28386565, -71.13470784)","Roslindale"
"36701","I152068226",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","C11",248,"","8/17/15 22:16",2015,8,"Monday",22,"Part Two","HALLAM ST",42.31431673,-71.05624422,"(42.31431673, -71.05624422)","Dorchester"
"6965","I152100874",3803,"Motor Vehicle Accident Response","M/V ACCIDENT - PERSONAL INJURY","E18",543,"","12/6/15 18:50",2015,12,"Sunday",18,"Part Three","CHILD ST",42.25779863,-71.12847815,"(42.25779863, -71.12847815)","Hyde Park"
"42018","I152062452",371,"Robbery","ROBBERY - HOME INVASION","B3",458,"","7/28/15 19:17",2015,7,"Tuesday",19,"Part One","OLD RD",42.30226502,-71.08494674,"(42.30226502, -71.08494674)","Dorchester"
"37580","I152067236",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","D4",170,"","8/13/15 14:30",2015,8,"Thursday",14,"Part Three","W SPRINGFIELD ST",42.33739824,-71.07682106,"(42.33739824, -71.07682106)","Roxbury"
"45464","I152058582",619,"Larceny","LARCENY ALL OTHERS","B2",315,"","7/15/15 18:33",2015,7,"Wednesday",18,"Part One","HUMBOLDT AVE",42.31521134,-71.08783592,"(42.31521134, -71.08783592)","Roxbury"
"13374","I152093749",1841,"Drug Violation","DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP","B3",437,"","11/11/15 17:05",2015,11,"Wednesday",17,"Part Two","NORFOLK ST",42.28799812,-71.07788107,"(42.28799812, -71.07788107)","Dorchester"
"7302","I152100483",801,"Simple Assault","ASSAULT - SIMPLE","B3",426,"","12/5/15 13:17",2015,12,"Saturday",13,"Part Two","BLUE HILL AVE",42.26909851,-71.09361458,"(42.26909851, -71.09361458)","Mattapan"
"20045","I152086386",301,"Robbery","ROBBERY - STREET","D14",796,"","10/17/15 6:00",2015,10,"Saturday",6,"Part One","COMMONWEALTH AVE",42.35053956,-71.13106722,"(42.35053956, -71.13106722)","Allston"
"34505","I152070670",2905,"Violations","VAL - OPERATING WITHOUT LICENSE","C11",358,"","8/26/15 8:12",2015,8,"Wednesday",8,"Part Two","GENEVA AVE",42.2991807,-71.06429139,"(42.29918070, -71.06429139)","Dorchester"
"13403","I152093717",3820,"Motor Vehicle Accident Response","M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY","B2",293,"","11/11/15 13:05",2015,11,"Wednesday",13,"Part Three","WASHINGTON ST",42.32527722,-71.08810173,"(42.32527722, -71.08810173)","Roxbury"
"48112","I152055557",3803,"Motor Vehicle Accident Response","M/V ACCIDENT - PERSONAL INJURY","E13",648,"","7/5/15 20:47",2015,7,"Sunday",20,"Part Three","SAINT JOSEPH ST",42.30685329,-71.11528757,"(42.30685329, -71.11528757)","Jamaica Plain"
"19067","I152087469",619,"Larceny","LARCENY ALL OTHERS","A1",93,"","10/21/15 16:08",2015,10,"Wednesday",16,"Part One","CONGRESS ST",42.36022275,-71.05713443,"(42.36022275, -71.05713443)","Downtown"
"18577","I152087997",2905,"Violations","VAL - OPERATING WITHOUT LICENSE","B2",290,"","10/23/15 11:24",2015,10,"Friday",11,"Part Two","COLUMBUS AVE",42.33140576,-71.09438093,"(42.33140576, -71.09438093)","Roxbury"
"17293","I152089375",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","A7",30,"","10/28/15 13:09",2015,10,"Wednesday",13,"Part Two","FRANKFORT ST",42.37083684,-71.03397707,"(42.37083684, -71.03397707)","East Boston"
"47216","I152056607",2003,"Offenses Against Child / Family","CHILD ENDANGERMENT (NO ASSAULT)","C11",337,"","7/9/15 10:00",2015,7,"Thursday",10,"Part Two","GENEVA AVE",42.30461251,-71.07296566,"(42.30461251, -71.07296566)","Dorchester"
"907","I152107567",2610,"Other","TRESPASSING","C6",914,"","12/30/15 17:47",2015,12,"Wednesday",17,"Part Two","MONSIGNOR DENNIS F O'CALL",42.32752693,-71.05541255,"(42.32752693, -71.05541255)","Dorchester"
"47129","I152056713",613,"Larceny","LARCENY SHOPLIFTING","D14",793,"","7/9/15 16:33",2015,7,"Thursday",16,"Part One","COMMONWEALTH AVE",42.34937839,-71.13249037,"(42.34937839, -71.13249037)","Allston"
"37268","I152067568",3201,"Property Lost","PROPERTY - LOST","D4",283,"","8/13/15 17:30",2015,8,"Thursday",17,"Part Three","HUNTINGTON AVE",42.34044966,-71.08845935,"(42.34044966, -71.08845935)","Fenway"
"1819","I152106557",3830,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PERSONAL INJURY","B2",300,"","12/26/15 18:01",2015,12,"Saturday",18,"Part Three","HIGHLAND ST",42.32599863,-71.0931842,"(42.32599863, -71.09318420)","Roxbury"
"43834","I152060380",2647,"Other","THREATS TO DO BODILY HARM","B2",282,"","7/21/15 20:37",2015,7,"Tuesday",20,"Part Two","WASHINGTON ST",42.32866284,-71.08563401,"(42.32866284, -71.08563401)","Roxbury"
"18715","I152087861",3125,"Warrant Arrests","WARRANT ARREST","C11",335,"","10/22/15 20:34",2015,10,"Thursday",20,"Part Three","BARRY ST",42.30870401,-71.06844484,"(42.30870401, -71.06844484)","Dorchester"
"6030","I152101903",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","D4",NA,"","12/9/15 19:00",2015,12,"Wednesday",19,"Part Three","RUTLAND SQ",NA,NA,"(0.00000000, 0.00000000)","0"
"25265","I152080754",613,"Larceny","LARCENY SHOPLIFTING","D14",798,"","9/28/15 12:29",2015,9,"Monday",12,"Part One","COMMONWEALTH AVE",42.35216435,-71.12378708,"(42.35216435, -71.12378708)","Allston"
"45341","I152058726",3170,"Other","INTIMIDATING WITNESS","C11",359,"","7/16/15 9:40",2015,7,"Thursday",9,"Part Three","WASHINGTON ST",42.29360585,-71.0718865,"(42.29360585, -71.07188650)","Dorchester"
"5254","I152102743",2005,"Offenses Against Child / Family","CHILD ENDANGERMENT","B2",314,"","12/13/15 0:27",2015,12,"Sunday",0,"Part Two","CRAWFORD ST",42.31596799,-71.09174108,"(42.31596799, -71.09174108)","Roxbury"
"26894","I152078989",1844,"Drug Violation","DRUGS - POSS CLASS C","E5",932,"","9/22/15 16:30",2015,9,"Tuesday",16,"Part Two","WASHINGTON ST",42.2585187,-71.16030347,"(42.25851870, -71.16030347)","West Roxbury"
"47560","I152056191",616,"Larceny","LARCENY THEFT OF BICYCLE","D4",130,"","7/7/15 15:30",2015,7,"Tuesday",15,"Part One","CLARENDON ST",42.34771287,-71.07374933,"(42.34771287, -71.07374933)","Back Bay"
"12064","I152095221",1102,"Fraud","FRAUD - FALSE PRETENSE / SCHEME","C11",370,"","9/2/15 18:16",2015,9,"Wednesday",18,"Part Two","WILLIAM T MORRISSEY BLVD",42.29623685,-71.04853645,"(42.29623685, -71.04853645)","Dorchester"
"39329","I152065333",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","E5",697,"","8/4/15 8:00",2015,8,"Tuesday",8,"Part Three","CLEMENT AVE",42.28463221,-71.14884372,"(42.28463221, -71.14884372)","West Roxbury"
"43034","I152061287",1874,"Drug Violation","DRUGS - OTHER","B3",465,"","7/24/15 18:58",2015,7,"Friday",18,"Part Two","BLUE HILL AVE",42.28482577,-71.09137369,"(42.28482577, -71.09137369)","#N/A"
"36589","I152068345",1402,"Vandalism","VANDALISM","B3",438,"","8/17/15 17:30",2015,8,"Monday",17,"Part Two","COLONIAL AVE",42.29040923,-71.07693574,"(42.29040923, -71.07693574)","Dorchester"
"2738","I152105520",2907,"Violations","VAL - OPERATING AFTER REV/SUSP.","E18",479,"","12/22/15 15:22",2015,12,"Tuesday",15,"Part Two","GREENFIELD RD",42.26866363,-71.10337588,"(42.26866363, -71.10337588)","#N/A"
"31302","I152074221",3115,"Investigate Person","INVESTIGATE PERSON","B2",301,"","9/7/15 3:29",2015,9,"Monday",3,"Part Three","HIGHLAND ST",42.32340986,-71.09339604,"(42.32340986, -71.09339604)","Roxbury"
"21983","I152084293",619,"Larceny","LARCENY ALL OTHERS","E5",686,"","7/20/15 12:00",2015,7,"Monday",12,"Part One","LORRAINE ST",42.28414189,-71.14485739,"(42.28414189, -71.14485739)","West Roxbury"
"27974","I152077812",1501,"Firearm Violations","WEAPON - FIREARM - CARRYING / POSSESSING, ETC","B3",472,"","9/18/15 22:11",2015,9,"Friday",22,"Part Two","CUMMINS HWY",42.27025296,-71.09828769,"(42.27025296, -71.09828769)","Mattapan"
"16289","I152090477",802,"Simple Assault","ASSAULT SIMPLE - BATTERY","B2",616,"","11/1/15 3:00",2015,11,"Sunday",3,"Part Two","LOUIS PRANG ST",42.33804605,-71.09643219,"(42.33804605, -71.09643219)","Roxbury"
"23441","I152082704",3831,"Motor Vehicle Accident Response","M/V - LEAVING SCENE - PROPERTY DAMAGE","C11",823,"","10/5/15 0:01",2015,10,"Monday",0,"Part Three","CUSHING AVE",42.31290014,-71.06131063,"(42.31290014, -71.06131063)","Dorchester"
"22287","I152083952",724,"Auto Theft","AUTO THEFT","B3",434,"","10/9/15 10:53",2015,10,"Friday",10,"Part One","MILTON AVE",42.28347978,-71.07645408,"(42.28347978, -71.07645408)","Dorchester"
"46734","I152057179",1402,"Vandalism","VANDALISM","A7",29,"","7/11/15 2:07",2015,7,"Saturday",2,"Part Two","BREMEN ST",42.37167554,-71.03563919,"(42.37167554, -71.03563919)","East Boston"
"19784","I152086687",3115,"Investigate Person","INVESTIGATE PERSON","B2",605,"","10/18/15 18:36",2015,10,"Sunday",18,"Part Three","WAIT ST",42.33302058,-71.1062127,"(42.33302058, -71.10621270)","Mission Hill"
"10266","I152097156",1810,"Drug Violation","DRUGS - SALE / MANUFACTURING","B2",289,"","11/23/15 12:06",2015,11,"Monday",12,"Part Two","SCHROEDER PLZ",42.33367922,-71.09187755,"(42.33367922, -71.09187755)","Roxbury"
"36656","I152068279",3114,"Investigate Property","INVESTIGATE PROPERTY","A1",89,"","8/18/15 3:03",2015,8,"Tuesday",3,"Part Three","COMMERCIAL ST",42.36348718,-71.05141487,"(42.36348718, -71.05141487)","Downtown"
"31141","I152074394",3410,"Towed","TOWED MOTOR VEHICLE","D4",134,"","9/7/15 18:45",2015,9,"Monday",18,"Part Three","NEWBURY ST",42.35176179,-71.07452168,"(42.35176179, -71.07452168)","Back Bay"
"5218","I152102789",1843,"Drug Violation","DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP","A1",116,"","12/13/15 3:58",2015,12,"Sunday",3,"Part Two","BEACH ST",42.35147616,-71.06117604,"(42.35147616, -71.06117604)","Chinatown"
"46016","I152057979",2900,"Other","VAL - VIOLATION OF AUTO LAW - OTHER","B2",588,"","7/13/15 19:30",2015,7,"Monday",19,"Part Two","GURNEY ST",42.33163881,-71.09610805,"(42.33163881, -71.09610805)","Mission Hill"
"43964","I152060234",3201,"Property Lost","PROPERTY - LOST","D4",285,"","7/20/15 18:00",2015,7,"Monday",18,"Part Three","HAMMOND ST",42.33595449,-71.08301373,"(42.33595449, -71.08301373)","Roxbury"
